ID,createdate,closedate,contract_signed_at,spin_at,proposal_at,mrr,lost_reason,prob,country,drs,stage,paid_at,deals,spins,proposal,contract_signed,won,lost,size,no_show,lost_after_spin,paid_clinics,month_created,month_spin,month_proposal,month_contract,month_paid,month_closed,MRR number value,Drs - number value,True size
4947571522,2021-04-07,2021-04-23,,,,4.896,No Interest,,Poland,18,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-04-01,,,,,2021-04-01,4.896,18,big (16-20)
4947571768,2021-04-07,2021-04-08,,,,3.976,Insufficient Funds,,Poland,14,Closed lost [set-lost],,1,0,0,0,0,1,large (11-15),1,0,0,2021-04-01,,,,,2021-04-01,3.976,14,large (11-15)
4947586923,2021-04-07,2021-06-16,,,,4.215,No Interest,,Poland,15,Closed lost [set-lost],,1,0,0,0,0,1,large (11-15),1,0,0,2021-04-01,,,,,2021-06-01,4.215,15,large (11-15)
4947932180,2021-04-07,2021-06-16,,,,4.215,No Interest,,Poland,15,Closed lost [set-lost],,1,0,0,0,0,1,large (11-15),1,0,0,2021-04-01,,,,,2021-06-01,4.215,15,large (11-15)
4948016658,2021-04-07,2021-06-02,,2021-04-23,2021-04-23,688,No Interest,2,Spain,,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-06-01,688,,
4948387372,2021-04-07,2021-04-21,,,,3.731,Insufficient Funds,,Poland,13,Closed lost [set-lost],,1,0,0,0,0,1,large (11-15),1,0,0,2021-04-01,,,,,2021-04-01,3.731,13,large (11-15)
4949158320,2021-04-07,2021-06-16,,,,4.675,No Interest,,Poland,17,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-04-01,,,,,2021-06-01,4.675,17,big (16-20)
4949295413,2021-04-07,2021-06-16,,,,4.448,No Interest,,Poland,16,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-04-01,,,,,2021-06-01,4.448,16,big (16-20)
4949427889,2021-04-07,2021-04-22,,,,6.250,No Interest,,Poland,25,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-04-01,,,,,2021-04-01,6.250,25,extra (>25)
4949450520,2021-04-07,2021-04-13,,2021-04-13,,6.096,No Interest,,Poland,24,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-04-01,2021-04-01,,,,2021-04-01,6.096,24,extra (>25)
4949643404,2021-04-07,2021-04-22,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-04-01,,,,,2021-04-01,,,
4949663638,2021-04-07,2021-06-16,,,,5.111,No Interest,,Poland,19,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-04-01,,,,,2021-06-01,5.111,19,big (16-20)
4949676625,2021-04-07,2021-04-21,,2021-04-14,2021-04-14,,No Interest,1,Spain,,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-04-01,,,
4951716786,2021-04-07,2021-04-15,,2021-04-15,,13.239,No Product Fit,1,Brazil,100,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-04-01,2021-04-01,,,,2021-04-01,13.239,100,extra (>25)
4957015140,2021-04-08,2021-07-26,,2021-04-28,,244,Insufficient Funds,1,Italy,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-04-01,2021-04-01,,,,2021-07-01,244,5,small (2-5)
4960480179,2021-04-08,2021-08-11,,2021-04-27,2021-06-10,14.484,Insufficient Funds,2,Mexico,16,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-04-01,2021-04-01,2021-06-01,,,2021-08-01,14.484,16,big (16-20)
4983375801,2021-04-12,2021-04-20,,2021-04-12,2021-04-16,244,No Product Fit,,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-04-01,244,5,small (2-5)
4608090711,2021-03-10,2021-11-30,,2021-03-12,,10.000,,,Poland,50,1st meeting,,1,1,0,0,0,0,extra (>25),0,0,0,2021-03-01,2021-03-01,,,,2021-11-01,10.000,50,extra (>25)
4614737503,2021-03-11,2021-03-26,,2021-03-11,2021-03-11,717,No Interest,1,Spain,22,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,717,22,extra (>25)
4615764611,2021-03-11,2021-08-09,,2021-03-12,2021-03-15,2.274,Abandoned,2,Brazil,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-08-01,2.274,15,large (11-15)
4634563937,2021-03-12,2021-03-19,,2021-03-15,2021-03-15,1.129,No Product Fit,1,Brazil,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,1.129,10,medium (6-10)
4663527533,2021-03-15,2021-07-13,,2021-04-07,2021-04-07,979,Automatically closed (expired),,Italy,52,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-03-01,2021-04-01,2021-04-01,,,2021-07-01,979,52,extra (>25)
4668812820,2021-03-15,2021-04-08,,2021-03-20,2021-03-19,936,Competitor,2,Brazil,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-04-01,936,3,small (2-5)
4676161365,2021-03-16,2021-07-05,,2021-04-21,2021-04-21,659,No Product Fit,2,Spain,20,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-03-01,2021-04-01,2021-04-01,,,2021-07-01,659,20,big (16-20)
4678106525,2021-03-16,2021-04-29,,2021-03-16,2021-03-18,695,Abandoned,2,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-04-01,695,5,small (2-5)
4694932069,2021-03-17,2021-05-28,,2021-03-29,2021-04-26,2.960,No Interest,,Poland,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-03-01,2021-04-01,,,2021-05-01,2.960,10,medium (6-10)
4705501831,2021-03-18,2021-07-31,,2021-05-18,,9.000,,,Poland,60,1st meeting,,1,1,0,0,0,0,extra (>25),0,0,0,2021-03-01,2021-05-01,,,,2021-07-01,9.000,60,extra (>25)
4705622158,2021-03-18,2021-06-16,,,,5.320,No Interest,,Poland,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-03-01,,,,,2021-06-01,5.320,20,big (16-20)
4705882791,2021-03-18,2021-04-26,,2021-04-23,,5.320,No Interest,,Poland,20,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-03-01,2021-04-01,,,,2021-04-01,5.320,20,big (16-20)
4707902982,2021-05-07,2021-11-29,2021-06-01,2021-05-07,2021-05-07,224,Decision-maker Changed,,Spain,5,Closed lost [set-lost],,1,1,1,1,0,1,small (2-5),0,0,0,2021-05-01,2021-05-01,2021-05-01,2021-06-01,,2021-11-01,224,5,small (2-5)
4708360474,2021-03-18,2021-06-07,2021-05-17,2021-03-25,2021-03-25,434,,,Italy,15,Closed won,,1,1,1,1,1,0,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,2021-05-01,,2021-06-01,434,15,large (11-15)
4723395205,2021-03-19,2021-03-31,2021-03-31,2021-03-20,2021-03-22,736,,3,Brazil,3,Closed won,2021-03-31,1,1,1,1,1,0,small (2-5),0,0,1,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,736,3,small (2-5)
4723467678,2021-03-19,2021-04-07,,2021-03-23,2021-03-23,1.830,Insufficient Funds,2,Brazil,9,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-04-01,1.830,9,medium (6-10)
4764122012,2021-03-22,2021-04-01,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-03-01,,,,,2021-04-01,,,
4372235370,2021-02-26,2021-04-12,,2021-02-26,2021-02-26,137,No Interest,1,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,137,2,small (2-5)
4408451336,2021-02-27,2021-03-22,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-03-01,,,
4463626839,2021-03-03,2021-05-05,,2021-03-08,2021-03-08,282,Insufficient Funds,2,Spain,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-05-01,282,7,medium (6-10)
4497519368,2021-03-04,2021-06-07,2021-03-23,2021-03-04,2021-03-04,265,No Product Fit,,Spain,14,Closed lost [set-lost],,1,1,1,1,0,1,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,2021-03-01,,2021-06-01,265,14,large (11-15)
4497843822,2021-03-04,2021-03-30,,2021-03-24,2021-03-24,,No Interest,1,Spain,,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,,,
4498112535,2021-03-04,2021-05-11,,2021-04-14,2021-04-14,253,No Product Fit,1,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-04-01,2021-04-01,,,2021-05-01,253,6,medium (6-10)
4503707989,2021-03-04,2021-05-24,,2021-03-04,2021-03-04,219,Postponed,,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-05-01,219,5,small (2-5)
4524558445,2021-03-05,2021-06-15,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-03-01,,,,,2021-06-01,,,
4542447530,2021-03-06,2021-06-30,2021-05-28,2021-03-29,2021-05-14,449,,,Italy,25,Closed won,,1,1,1,1,1,0,,0,0,0,2021-03-01,2021-03-01,2021-05-01,2021-05-01,,2021-06-01,449,25,extra (>25)
4590424999,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2021-03-09,243,,,Italy,6,Closed won,,1,1,1,1,1,0,medium (6-10),0,0,0,2021-03-01,2021-03-01,2021-03-01,2021-03-01,,2021-03-01,243,6,medium (6-10)
4593812279,2021-03-09,2021-05-19,,2021-03-09,2021-03-09,936,Postponed,2,Brazil,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-05-01,936,3,small (2-5)
4602344093,2021-02-13,2021-04-12,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-04-01,,,
4607323031,2020-12-18,2021-03-25,,,,,Insufficient Funds,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2020-12-01,,,,,2021-03-01,,,
4607493272,2020-12-07,2021-04-01,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2020-12-01,,,,,2021-04-01,,,
4607838578,2021-02-11,2021-07-08,,2021-04-28,2021-04-28,224,Sponsor Failed,2,Spain,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-04-01,2021-04-01,,,2021-07-01,224,5,small (2-5)
4607948404,2021-02-16,2021-04-12,,,,,Insufficient Funds,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-04-01,,,
4607950179,2020-12-10,2021-05-05,,2021-03-16,2021-03-16,281,Insufficient Funds,3,Spain,18,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2020-12-01,2021-03-01,2021-03-01,,,2021-05-01,281,18,big (16-20)
4617705633,2021-03-11,2021-05-06,,2021-03-12,2021-03-12,2.274,Postponed,1,Brazil,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-05-01,2.274,15,large (11-15)
4667365160,2021-03-15,2021-03-15,,2021-03-15,2021-03-15,137,Insufficient Funds,1,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,137,2,small (2-5)
4668135811,2021-03-15,2021-06-15,,2021-03-16,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-03-01,2021-03-01,,,,2021-06-01,,,
4681552214,2021-03-16,2021-08-09,,2021-03-17,2021-04-07,1.334,Abandoned,2,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-04-01,,,2021-08-01,1.334,5,small (2-5)
4695879447,2021-03-17,2021-04-22,,2021-04-06,2021-04-06,253,No Interest,1,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-04-01,2021-04-01,,,2021-04-01,253,6,medium (6-10)
4697641777,2021-03-17,2022-05-02,2021-03-24,2021-03-24,2021-03-24,529,No Product Fit,,Italy,20,Closed lost [set-lost],,1,1,1,1,0,1,big (16-20),0,0,0,2021-03-01,2021-03-01,2021-03-01,2021-03-01,,2022-05-01,529,20,big (16-20)
4705502467,2021-03-18,2021-06-16,,,,5.320,No Interest,,Poland,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-03-01,,,,,2021-06-01,5.320,20,big (16-20)
4708292697,2021-03-18,2021-05-25,,2021-03-22,2021-03-22,219,No Product Fit,,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-05-01,219,5,small (2-5)
4717423790,2021-03-19,2021-07-14,,2021-03-25,2021-03-25,510,Postponed,,Italy,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-07-01,510,15,large (11-15)
4721359734,2021-03-19,2021-06-16,,,,6.900,No Interest,,Poland,30,Closed lost [set-lost],,1,0,0,0,0,1,extra (>25),1,0,0,2021-03-01,,,,,2021-06-01,6.900,30,extra (>25)
4721386623,2021-03-19,2021-06-16,,2021-04-26,,6.900,No Interest,,Poland,30,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-03-01,2021-04-01,,,,2021-06-01,6.900,30,extra (>25)
4721491975,2021-03-19,2021-03-22,,,,244,No Product Fit,,Italy,5,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-03-01,,,,,2021-03-01,244,5,small (2-5)
4764641683,2021-03-22,2021-03-31,2021-03-31,2021-03-24,2021-03-24,379,,,Italy,23,Closed won,,1,1,1,1,1,0,,0,0,0,2021-03-01,2021-03-01,2021-03-01,2021-03-01,,2021-03-01,379,23,extra (>25)
4787596465,2021-03-23,2021-04-13,,2021-03-25,2021-03-25,679,Price too high,,Italy,40,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-04-01,679,40,extra (>25)
4809798302,2021-03-24,2021-07-14,,2021-04-20,2021-06-11,9.690,No Interest,1,Mexico,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-04-01,2021-06-01,,,2021-07-01,9.690,10,medium (6-10)
4810458713,2021-03-24,2021-03-29,,2021-03-24,2021-03-24,1.034,No Product Fit,,Brazil,0,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,1.034,0,small (2-5)
4866486807,2021-03-29,2021-07-27,,,,244,Automatically closed (expired),,Italy,5,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-03-01,,,,,2021-07-01,244,5,small (2-5)
4694370134,2021-03-17,2021-05-06,,2021-04-06,2021-04-06,282,Insufficient Funds,2,Spain,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-04-01,2021-04-01,,,2021-05-01,282,7,medium (6-10)
4697588346,2021-03-17,2021-05-29,,2021-03-18,2021-03-19,1.548,Abandoned,3,Brazil,11,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-05-01,1.548,11,large (11-15)
4699294556,2021-03-17,2021-05-20,2021-04-29,2021-03-22,2021-03-22,855,,3,Brazil,5,Closed won,2021-04-29,1,1,1,1,1,0,small (2-5),0,0,1,2021-03-01,2021-03-01,2021-03-01,2021-04-01,2021-04-01,2021-05-01,855,5,small (2-5)
4705511353,2021-03-18,2021-04-23,,2021-04-23,,5.320,Insufficient Funds,,Poland,20,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-03-01,2021-04-01,,,,2021-04-01,5.320,20,big (16-20)
4705755737,2021-03-18,2021-06-16,,,,5.320,No Interest,,Poland,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-03-01,,,,,2021-06-01,5.320,20,big (16-20)
4705795172,2021-03-18,2021-06-25,,,,244,Abandoned,,Italy,5,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-03-01,,,,,2021-06-01,244,5,small (2-5)
4707538307,2021-03-18,2021-03-18,,2021-03-18,,4.725,Price too high,1,Brazil,34,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-03-01,2021-03-01,,,,2021-03-01,4.725,34,extra (>25)
4707791231,2021-03-18,2021-04-08,,2021-04-08,,8.792,Insufficient Funds,,Poland,56,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-03-01,2021-04-01,,,,2021-04-01,8.792,56,extra (>25)
4707901521,2021-03-18,2021-04-13,,,,6.900,Internal Development,,Poland,30,Closed lost [set-lost],,1,0,0,0,0,1,extra (>25),1,0,0,2021-03-01,,,,,2021-04-01,6.900,30,extra (>25)
4708198050,2021-03-18,2021-06-16,,,,8.000,No Interest,,Poland,40,Closed lost [set-lost],,1,0,0,0,0,1,extra (>25),1,0,0,2021-03-01,,,,,2021-06-01,8.000,40,extra (>25)
4708757282,2021-03-18,2021-03-29,,2021-03-23,2021-03-23,1.438,Competitor,2,Brazil,11,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,1.438,11,large (11-15)
4710067106,2021-03-18,2021-03-31,2021-03-31,2021-03-23,2021-03-23,737,,3,Brazil,3,Closed won,2021-03-31,1,1,1,1,1,0,small (2-5),0,0,1,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,737,3,small (2-5)
4720900724,2021-03-19,2021-03-30,,2021-03-30,,6.900,Internal Development,,Poland,30,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-03-01,2021-03-01,,,,2021-03-01,6.900,30,extra (>25)
4721662087,2021-03-19,2021-04-27,,2021-03-26,2021-03-26,3.721,Price too high,2,Brazil,38,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-04-01,3.721,38,extra (>25)
4722524679,2021-03-19,2021-07-17,,2021-03-25,,584,Automatically closed (expired),,Italy,15,Closed lost [set-lost],,1,1,0,0,0,1,large (11-15),0,1,0,2021-03-01,2021-03-01,,,,2021-07-01,584,15,large (11-15)
4789227544,2021-03-23,2021-07-21,,2021-04-02,2021-04-02,302,Automatically closed (expired),,Italy,9,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-04-01,2021-04-01,,,2021-07-01,302,9,medium (6-10)
4791318351,2021-03-23,2021-04-07,2021-03-31,2021-03-31,2021-03-31,537,,3,Brazil,2,Closed won,2021-03-31,1,1,1,1,1,0,small (2-5),0,0,1,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-04-01,537,2,small (2-5)
4984281488,2021-04-12,2021-04-15,2021-04-15,2021-04-12,2021-04-12,419,,,Italy,18,Closed won,,1,1,1,1,1,0,big (16-20),0,0,0,2021-04-01,2021-04-01,2021-04-01,2021-04-01,,2021-04-01,419,18,big (16-20)
4995134240,2021-04-13,2021-07-19,,2021-04-27,,10.489,No Product Fit,,Mexico,11,Closed lost [set-lost],,1,1,0,0,0,1,large (11-15),0,1,0,2021-04-01,2021-04-01,,,,2021-07-01,10.489,11,large (11-15)
5006123167,2021-04-15,2021-08-19,,2021-04-15,2021-06-11,14.484,Decision-maker Changed,2,Mexico,14,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-04-01,2021-04-01,2021-06-01,,,2021-08-01,14.484,14,large (11-15)
5006915359,2021-04-15,2021-04-23,,,,5.320,Internal Development,,Poland,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-04-01,,,,,2021-04-01,5.320,20,big (16-20)
5008391265,2021-04-15,2021-04-23,,,,3.976,No Interest,,Poland,14,Closed lost [set-lost],,1,0,0,0,0,1,large (11-15),1,0,0,2021-04-01,,,,,2021-04-01,3.976,14,large (11-15)
5009103896,2021-04-15,2021-06-22,,2021-04-19,,,No Product Fit,,Italy,0,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-04-01,2021-04-01,,,,2021-06-01,,0,small (2-5)
5011852111,2021-04-15,2021-04-27,,,,580,Price too high,,Italy,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-04-01,,,,,2021-04-01,580,20,big (16-20)
5023262581,2021-04-16,2021-09-23,2021-06-30,2021-04-16,2021-06-30,339,Integration Failed,60,Italy,20,Closed lost [set-lost],,1,1,1,1,0,1,big (16-20),0,0,0,2021-04-01,2021-04-01,2021-06-01,2021-06-01,,2021-09-01,339,20,big (16-20)
5024340372,2021-04-16,2021-06-15,,2021-04-29,2021-06-01,2.919,No Interest,2,Brazil,20,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-04-01,2021-04-01,2021-06-01,,,2021-06-01,2.919,20,big (16-20)
5041555050,2021-04-19,2021-08-17,,2021-04-19,2021-05-07,170,Automatically closed (expired),,Italy,0,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-04-01,2021-04-01,2021-05-01,,,2021-08-01,170,0,small (2-5)
5042876241,2021-04-19,2021-05-17,,2021-04-20,2021-04-20,267,Postponed,,Italy,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-05-01,267,7,medium (6-10)
5043269734,2021-04-19,2021-04-28,2021-04-28,2021-04-19,2021-04-19,389,,,Italy,10,Closed won,,1,1,1,1,1,0,medium (6-10),0,0,0,2021-04-01,2021-04-01,2021-04-01,2021-04-01,,2021-04-01,389,10,medium (6-10)
5045327752,2021-04-19,2021-08-09,,2021-04-20,,936,Abandoned,1,Brazil,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-04-01,2021-04-01,,,,2021-08-01,936,3,small (2-5)
5045798670,2021-04-19,2021-08-09,,2021-04-22,,2.919,Abandoned,1,Brazil,20,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-04-01,2021-04-01,,,,2021-08-01,2.919,20,big (16-20)
5052155770,2021-04-20,2021-08-18,,2021-04-20,,244,Automatically closed (expired),,Italy,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-04-01,2021-04-01,,,,2021-08-01,244,5,small (2-5)
5056139343,2021-04-21,2021-08-19,,2021-06-28,2021-07-13,219,Automatically closed (expired),30,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-04-01,2021-06-01,2021-07-01,,,2021-08-01,219,5,small (2-5)
5064110754,2021-04-21,2021-09-22,,2021-04-22,2021-04-22,195,Price too high,2,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-09-01,195,4,small (2-5)
4991600906,2021-04-13,2021-07-26,,2021-04-14,2021-04-14,584,Internal Development,,Italy,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-07-01,584,15,large (11-15)
4995026702,2021-04-13,2021-04-28,,,,0,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-04-01,,,,,2021-04-01,0,,
5001644581,2021-04-14,2021-05-20,2021-05-19,2021-04-15,2021-04-29,389,,,Italy,10,Closed won,,1,1,1,1,1,0,medium (6-10),0,0,0,2021-04-01,2021-04-01,2021-04-01,2021-05-01,,2021-05-01,389,10,medium (6-10)
5012122119,2021-04-15,2021-07-02,,2021-06-18,,244,Postponed,,Italy,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-04-01,2021-06-01,,,,2021-07-01,244,5,small (2-5)
5023466640,2021-04-16,2021-08-14,,,,1,Automatically closed (expired),,Italy,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-04-01,,,,,2021-08-01,1,1,small (2-5)
5040966041,2021-04-19,2021-05-28,,,,244,Postponed,,Italy,5,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-04-01,,,,,2021-05-01,244,5,small (2-5)
5044127512,2021-04-19,2021-04-20,,2021-04-20,,40.139,No Interest,1,Brazil,200,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-04-01,2021-04-01,,,,2021-04-01,40.139,200,extra (>25)
5057860708,2021-04-21,2021-05-14,,2021-04-28,2021-04-28,137,Price too high,1,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-05-01,137,2,small (2-5)
5058204517,2021-04-21,2021-09-30,,2021-04-21,2021-04-21,224,No Interest,2,Spain,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-09-01,224,5,small (2-5)
5058244914,2021-04-16,2021-05-14,,2021-04-21,2021-04-21,166,No Interest,1,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-05-01,166,3,small (2-5)
5073308027,2021-04-22,2021-05-10,2021-04-22,2021-04-22,2021-04-22,166,,3,Spain,3,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-04-01,2021-04-01,2021-04-01,2021-04-01,,2021-05-01,166,3,small (2-5)
5083202934,2021-04-23,2021-05-18,,2021-04-23,2021-04-23,224,Insufficient Funds,2,Spain,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-05-01,224,5,small (2-5)
5085690530,2021-04-23,2021-09-14,,2021-04-27,2021-04-28,2.274,No Product Fit,2,Brazil,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-04-01,2021-04-01,2021-04-01,,,2021-09-01,2.274,15,large (11-15)
5086328642,2021-04-23,2021-07-16,,2021-05-05,,6.695,Insufficient Funds,,Mexico,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-04-01,2021-05-01,,,,2021-07-01,6.695,5,small (2-5)
